latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.830433,-80.191309,"25.830433, -80.191309","<a href=""https://www.google.com/maps/dir/Current+Location/25.830433, -80.191309"" target=""_blank"">Get directions</a>",Little Haiti Cultural Center,Entertainment Venues,images/attraction.png,"194,217,204,78","Community/Municipal Center,Cultural Events,Other,theater",,,212-260 North East 59th Terrace,,Miami,FL,United States,33137,Northwest Miami,+1 305 960 2969,http://www.miamigov.com/LHCulturalcenter/Pages/default.asp,,http://cityseekr.com/miami/entertainment-venues/poi-little-haiti-cultural-center-726336.html,,,
25.893901,-80.162293,"25.893901, -80.162293","<a href=""https://www.google.com/maps/dir/Current+Location/25.893901, -80.162293"" target=""_blank"">Get directions</a>",Little Havana,Restaurants,images/food-beverages.png,119,Cuban,Scrumptious Cuban Cuisine,"If the Lobster-stuffed Yuca Pastry is not enough to get you in the door, the Crema Catalana may do the trick. Little Havana serves some of the best Cuban fare in the area, in an elegantly simple atmosphere. All manner of regional favorites can be found on its menu, along with house specialties, such as Shrimp-Stuffed Dolphin. You will not pay exorbitant prices either (a full dinner costs around USD15) so expect to leave with your pocketbook more or less intact.",12727 Biscayne Boulevard,,Miami,FL,United States,33181,North Miami/North Miami Beach,+1 305 899 9069,http://www.littlehavanarestaurant.com/,Mo to Su from 11:30 AM to 11:00 PM,http://cityseekr.com/miami/restaurants/poi-little-havana-29460.html,,,
25.77275,-80.2148,"25.77275, -80.2148","<a href=""https://www.google.com/maps/dir/Current+Location/25.77275, -80.2148"" target=""_blank"">Get directions</a>",Little Havana & Calle Ocho,Tourist Attractions And Sightseeings,images/attraction.png,33,Attractions & Landmark,Cuban Culture,"Little Havana is a well known Miami landmark. the neighborhood started being known as Little Havana in the 1960s when a large number of Cuban immigrants began to call the area home. Calle Ocho is probably the best known part of Little Havana, being a hub of the neighborhood's culture. In addition to Calle Ocho, Little Havana houses many different attractions and points of interest including the Walk of Fame honoring Cubans like Celia Cruz and Gloria Estefan, the Tower theater and several different parks and historic buildings. For a taste of true Miami flavor, a stop in Little Havana is obligatory.",8th Street & 17th Avenue,,Miami,FL,United States,33135,Little Havana/Calle Ocho,,,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-little-havana-calle-ocho-782830.html,,,
25.77464,-80.194468,"25.77464, -80.194468","<a href=""https://www.google.com/maps/dir/Current+Location/25.77464, -80.194468"" target=""_blank"">Get directions</a>",Little Lotus,Restaurants,images/food-beverages.png,"101,95,94","Sushi Bars,Japanese,Indonesian",Tasty Treasures,"Little Lotus is a favorite in Downtown Miami and across the entire city for Asian delights. the menu consists of mainly Japanese and Indonesian dishes, with a large selection of sushi as well. Menu favorites include almost all the sushi rolls, nasi rames, rendang and udon noodles.",25 North Miami Avenue,,Miami,FL,United States,33130,Downtown Miami,+1 305 533 2700,http://www.littlelotusmiami.com/,,http://cityseekr.com/miami/restaurants/poi-little-lotus-784725.html,,,
25.928621,-80.200389,"25.928621, -80.200389","<a href=""https://www.google.com/maps/dir/Current+Location/25.928621, -80.200389"" target=""_blank"">Get directions</a>",Little Saigon,Restaurants,images/food-beverages.png,"91,103","Chinese,Vietnamese","Excellent Food, Low Prices","Seafood and vegetarian entrees (most under $10) outnumber the poultry, beef and pork options on both Vietnamese and Chinese menus at Little Saigon. Want to try pig's feet or ears? How about jellyfish or snails? You will find all those items on the menu as well. Exceptional appetizers and soups come in portions large enough to share. the Vietnamese spring rolls  are also excellent, as are the hu tieu nam vang soup and the crab stir-fry. this neighborhood restaurant seats about 85 in a comfortable, casual setting.",16752 North Miami Avenue,,Miami,FL,United States,33162,North Miami/North Miami Beach,+1 305 653 3377,,,http://cityseekr.com/miami/restaurants/poi-little-saigon-90522.html,,,
25.810456,-80.196598,"25.810456, -80.196598","<a href=""https://www.google.com/maps/dir/Current+Location/25.810456, -80.196598"" target=""_blank"">Get directions</a>",LMNT ,Entertainment Venues,images/attraction.png,"203,201","Modern Art,Contemporary",Elegant Venue,"LMNT is a versatile venue that can be transformed according to the function held. Primarily used for concerts and art exhibitions, it features recording studios, a production studio and a full bar as well. their expert staff will ensure that any event held here is a successful one. It is also available on rent for fashion shows and corporate occasions.",59 Northwest 36 Street,,Miami,FL,United States,33127,Wynwood Edgewater,+1 305 572 9550,http://www.lmntartsmiami.com/,,http://cityseekr.com/miami/entertainment-venues/poi-lmnt-815629.html,,,
25.839686,-80.18417,"25.839686, -80.18417","<a href=""https://www.google.com/maps/dir/Current+Location/25.839686, -80.18417"" target=""_blank"">Get directions</a>",Lo De Lea Argentinean,Restaurants,images/food-beverages.png,140,Argentinean,Biscayne's Argentinian Corner,"If you're driving down Biscayne Boulevard and looking for a bite, then drop by Lo De Lea Argentinean. Taste some of best Latin dishes native to Argentina, like the Medio Pollo, Pechuga a La Parrilla, Atun Fresco and Entrana. And you can relish the seafood and meat delicacies without worrying about their provenance, as only the highest quality ingredients and season's freshest produce go into making these dishes. Enjoy the casual atmosphere and friendly service while dining in, or you could even opt for delivery or take-away.",7001 Biscayne Boulevard,,Miami,FL,United States,33138,North Miami/North Miami Beach,+1 305 456 3218,http://www.lodeleaargentinean.com/,Mo to Su from 04:00 PM to 10:30 PM,http://cityseekr.com/miami/restaurants/poi-lo-de-lea-argentinean-783533.html,,,
25.76533,-80.185302,"25.76533, -80.185302","<a href=""https://www.google.com/maps/dir/Current+Location/25.76533, -80.185302"" target=""_blank"">Get directions</a>",Lobby Lounge,Bars And Cafes,images/bar.png,"63,74,55,468","Cocktail Bar,Snack Bar,Lounge,Live Music",Cocktail By the Bay,"A popular destination for pre-dinner drinks and finger foods, Lobby Lounge at Mandarin Oriental is the perfect place for business and casual meetings. Elegant surroundings, floor to ceiling windows, great bay view, over-sized chairs and plush sofas create a comfortable and relaxed atmosphere. Live music by award-winning harpist Roberto Perera, full bar and a bar menu comprising stir fried shrimp, beef Hong Kong noodles, wasabi peas, and marinated olives will definitely lead to a great evening.",500 Brickell Key Drive,Mandarin Oriental Miami,Miami,FL,United States,33131,Coconut Grove,+1 305 913 8288,,"Mo to th from 05:00 PM to 10:00 PM,Fr to Sa from 05:00 PM to 12:00 AM",http://cityseekr.com/miami/bars-cafes/poi-lobby-lounge-356016.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/356016-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/356016-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/356016-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/356016-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/356016.jpg"
25.801384,-80.194633,"25.801384, -80.194633","<a href=""https://www.google.com/maps/dir/Current+Location/25.801384, -80.194633"" target=""_blank"">Get directions</a>",Lock & Load Miami,Tourist Attractions And Sightseeings,images/attraction.png,33,Attractions & Landmark,Open Fire!,"If you thought sophisticated automatic weapons were confined only to the military and police, Lock & Load Miami is set to change that. this fantastic facility gives you an adrenaline-charged experience of shooting real-world automatic firearms that you might have hitherto only seen in video games. Take your pick from an extensive range of firearms, from hi-tech handguns to fully automatic machine guns. Seasoned experts are at hand to guide you through the adventure irrespective of whether or not you have any experience of shooting. themed packages will help you narrow down your kind of experience. Check website for more.",2545 North Miami Avenue,,Miami,FL,United States,33127,Wynwood Edgewater,+1 305 424 8999,http://www.lockandloadmiami.com/,"Mo to Fr from 12:00 PM to 08:00 PM,Sa from 11:00 AM to 08:00 PM,Su from 11:00 AM to 06:00 PM",http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-lock-load-miami-838980.html,,,
25.789245,-80.130196,"25.789245, -80.130196","<a href=""https://www.google.com/maps/dir/Current+Location/25.789245, -80.130196"" target=""_blank"">Get directions</a>",Loews Miami Beach Hotel,Accommodations,images/hotel.png,1,Very Expensive/Deluxe,Castle on Collins,"Unlike most of the upscale hotels in the area, Loews offers the kind of resort amenities that make it easy to remain on the premises, ensconced in quiet luxury. the lush foliage, fountains, marble floors, ocean views and impeccable service make this a truly lovely hotel. Just about every need of every guest can be easily met, making it almost pointless to leave the property. For those who feel like venturing out, though, all the delights of South Beach await.",1601 Collins Avenue,,Miami Beach,FL,United States,33139,,+1 305 604 1601,http://www.loewshotels.com/Miami-Beach-Hotel,,http://cityseekr.com/miami/accommodation/poi-loews-miami-beach-hotel-24222.html,,,
25.727614,-80.245131,"25.727614, -80.245131","<a href=""https://www.google.com/maps/dir/Current+Location/25.727614, -80.245131"" target=""_blank"">Get directions</a>",Lokal Burgers & Beers,Restaurants,images/food-beverages.png,111,Burgers,the Future of Burgers,"For tasty juicy burgers and frosty beers in a laid back atmosphere, Lokal is the place for you. Lokal hand-grinds all their meats daily, so you can ensure the maximum freshness, and for non-carnivores, they have been voted best Veggie Burger in Miami as well. Enjoy traditional toppings like homemade ketchup, bacon, cheeses and veggies, or get more adventurous with guava jelly, candied bacon or onion marmalade. In addition to the burgers they have a selection of other sandwiches like tuna fish sandwich and other entrees like chicken and waffles. You can even get as local and adventurous as possible and try fried alligator strips! Bring your canine friends too, as they have their own special menu! True to the name, Lokal uses locally sourced ingredients whenever possible and is the first restaurant in Miami to use all renewable energy for power. ",3190 Commodore Plaza,,Miami,FL,United States,33133,Coconut Grove,+1 305 442 3377,http://www.lokalmiami.com/site/,"Mo to th from 12:00 PM to 10:00 PM,We to Sa from 12:00 PM to 11:00 PM,Su from 12:00 PM to 10:00 PM",http://cityseekr.com/miami/restaurants/poi-lokal-burgers-beers-783199.html,,,
25.778495,-80.188121,"25.778495, -80.188121","<a href=""https://www.google.com/maps/dir/Current+Location/25.778495, -80.188121"" target=""_blank"">Get directions</a>",Lombardi's,Restaurants,images/food-beverages.png,"131,132","Italian,Mediterranean",Courtyard Trattoria,"The main attraction here is the constant sidewalk traffic. A light meal and some people watching can be the perfect break from a hard day of shopping. Do not miss out on the gelato for it is the best in town. there is primarily Italian fare on the menu. thin crust pizzas and antipasti platters make good snacks. For a more filling meal, try one of the many pasta dishes. Located in Bayside Marketplace, Lombardi's offers prime seating. the restaurant's atmosphere is relaxed and festive.",401 Biscayne Boulevard,"Bayside Marketplace, Suite S125",Miami,FL,United States,33132,Downtown Miami,+1 305 381 9580,,,http://cityseekr.com/miami/restaurants/poi-lombardi-s-35732.html,,,
25.887948,-80.123811,"25.887948, -80.123811","<a href=""https://www.google.com/maps/dir/Current+Location/25.887948, -80.123811"" target=""_blank"">Get directions</a>",Loro Piana,Shoppings,images/shopping.png,"219,218,225,224,220,000","Accessories,Children,Specialty,Men's,Shoes,Women's",Fine Italian Cashmere Goods,"The Loro Piana family has been producing the most prestigious fabrics in the world, for clothing or furniture textiles. the sophisticated boutiques sell cashmere knitwear, casual clothes, elegant accessories such as scarves, socks and slippers, and an incomparable collection of fabrics. the most famous is undoubtedly anything made from cashmere, but it is also worth checking out products made with Zelander wool, Vicu&ntilde;a, Baby Cashmere or, just get yourself a suit made to measure that will last a lifetime.",9700 Collins Avenue,,Bal Harbour,FL,United States,33154,,+1 305 867 1680,http://www.loropiana.com/,,http://cityseekr.com/miami/shopping/poi-loro-piana-361766.html,,,
