source_id,registry_id,rcr_name,rcr_street,rcr_city,rcr_state,fac_lat,fac_long,fac_percent_minority,rcra_curr_snc,rcra_curr_compl_status,rcra_qtrs_in_nc,rcra_curr_violation_types,rcra_insp_cnt,rcra_iea_cnt,rcra_last_iea_date,rcra_fea_cnt,fac_map_flg
"OHD001876267","110000616851","NCR CORPORATION","800 COCHRAN AVE","CAMBRIDGE","OH",40.01641,-81.56877,7.007,"No","No Violation",0,"NA",0,0,07/28/1992,0,"Y"
"OHD001926740","110000388232","TIER ENVIRONMENTAL LLC","7013 KRICK RD","BEDFORD","OH",41.373056,-81.530556,51.558,"Yes","Significant Violation",12,"262.C, 264.AA, 264.B, 264.C, 264.D, 264.E, 264.I, 264.J, 265.AA, 265.BB, 265.CC, 265.D, 268.E, 279.C, NA, PCR, XXS",15,12,06/01/2016,1,"Y"
"OHD004161410","110000701483","POLYMER ADDITIVES INC","7050 KRICK RD","WALTON HILLS","OH",41.371181,-81.530246,48.379,"No","No Violation",1,"265.D, 273.B, NA",1,1,08/13/2014,0,"Y"
"OHD004172565","110000386225","THE LUBRIZOL CORP","29400 LAKELAND BLVD","WICKLIFFE","OH",41.61307,-81.47913,30.773,"No","No Violation",2,"264.B, 279.C, NA",4,2,11/10/2015,0,"Y"
"OHD004172623","110000385896","THE LUBRIZOL CORPORATION","155 FREEDOM RD","PAINESVILLE","OH",41.720278,-81.273611,20.513,"No","Noncompliance",7,"262.C, 262.D, 265.C, 265.J, 273.B, NA, PCR",5,5,07/06/2016,0,"Y"
"OHD004192720","110000616922","SCHOTT METAL PRODUCTS COMPANY","2225 LEE RD","AKRON","OH",41.01144,-81.48586,21.426,"No","Noncompliance",12,"265.H, NA",0,5,09/30/2015,0,"Y"
"OHD004197307","110000387000","WALKER HEAT TREATING INC","10601 BRIGGS RD","CLEVELAND","OH",41.44914,-81.75949,36.892,"No","Noncompliance",12,"262.D, 264.G, 264.H, FEA, NA",1,5,09/30/2015,0,"Y"
"OHD004198784","110000616931","BEAZER EAST INC - YOUNGSTOWN","1359 LOGAN AVE","YOUNGSTOWN","OH",41.11778,-80.63834,62.14,"No","Noncompliance",12,"264.A, 264.S, 265.F, 268.A, NA",0,0,11/03/2008,0,"Y"
"OHD004198917","110000388508","PPG INDUSTRIES INC","4829 FAIRLAND RD","BARBERTON","OH",40.999581,-81.616821,8.091,"No","No Violation",0,"NA",3,0,06/29/2011,0,"Y"
"OHD004201091","110000616940","RACER - ELYRIA","1400 LOWELL ST","ELYRIA","OH",41.37521,-82.14101,26.611,"No","No Violation",0,"NA",3,0,08/12/2005,0,"Y"
"OHD004203519","110000385440","BASF CORPORATION","120 PINE ST","ELYRIA","OH",41.36989,-82.10124,22.825,"No","No Violation",0,"NA",2,0,06/09/2010,0,"Y"
"OHD004206215","110000616968","WATER TOWER SQUARE","27254 LORAIN RD","NORTH OLMSTED","OH",41.415328,-81.92423,9.086,"No","No Violation",0,"NA",0,0,09/24/2009,0,"Y"
"OHD004212999","110000383184","MATERION BRUSH INC","14710 W PORTAGE RIVER  RD","ELMORE","OH",41.48839,-83.21624,6.431,"No","No Violation",7,"262.C, 265.J, NA, XXS",5,3,10/09/2015,0,"Y"
"OHD004218673","110011945681","ARCELORMITTAL CLEVELAND LLC","3060 EGGERS AVE","CLEVELAND","OH",41.463486,-81.667828,61.89,"No","Noncompliance",12,"262.A, 264.A, 268.A, NA",1,1,12/09/2011,0,"Y"
"OHD004222030","110033028738","UNITED STATES STEEL CORP - D2 LANDFILL","2199 E 28TH ST","LORAIN","OH",41.44574,-82.12005,40.041,"No","No Violation",0,"NA",1,1,03/08/2013,0,"Y"
"OHD004228003","110044212866","JEFFRIES BROTHERS PAVING & EXCAVATING INC","1540 1451 1424-1436 TRUMP AVE","CANTON","OH",40.80082,-81.33805,35.861,"No","Noncompliance",12,"262.A, 262.D, 264.A, 264.F, 264.H, 265.F, NA",2,6,09/30/2015,0,"Y"
"OHD004233003","110000392058","INEOS ABS USA CORP","356 THREE RIVERS PARKWAY","ADDYSTON","OH",39.1347,-84.7122,4.335,"No","No Violation",0,"NA",2,0,11/22/2010,0,"Y"
"OHD004240313","110035807552","EMERALD MATERIALS HILTON DAVIS","2235 LANGDON FARM RD","CINCINNATI","OH",39.181111,-84.450556,43.345,"Yes","Significant Violation",10,"262.A, 262.C, 273.B, 279.C, FEA, NA, XXS",2,3,03/07/2016,2,"Y"
"OHD004274031","110042041581","CLEAN WATER LTD","300 CHEROKEE DR","DAYTON","OH",39.74158,-84.29332,80.771,"Yes","Significant Violation",9,"262.A, 262.C, 263.B, 264.B, 264.C, 264.E, 264.I, 265.I, 279.E, 279.F, NA, PCR, XXS",13,8,02/25/2016,0,"Y"
"OHD004281598","110000384487","AK STEEL CORP ZANESVILLE OPERATIONS","1724 LINDEN AVE","ZANESVILLE","OH",39.96136,-82.00034,14.06,"No","No Violation",0,"NA",5,0,07/20/2010,0,"Y"
"OHD004284923","110000395019","CASCADE CORP","2501 SHERIDAN AVE","SPRINGFIELD","OH",39.91003,-83.77211,26.485,"No","No Violation",0,"NA",0,0,04/27/2006,0,"Y"
"OHD004288270","110000381738","RANCO NORTH AMERICA INC","8115 US ROUTE 42 NORTH","PLAIN CITY","OH",40.125031,-83.27184,4.209,"No","No Violation",8,"264.F, NA",7,1,12/06/2011,0,"Y"
"OHD004288288","110000617020","RANCO NORTH AMERICA INC","555 LONDON RD","DELAWARE","OH",40.285787,-83.08647,10.502,"No","No Violation",0,"NA",2,0,09/25/2009,0,"Y"
"OHD004293775","110000395242","AUSTIN POWDER CO","430 POWDER PLANT RD","MCARTHUR","OH",39.252778,-82.420833,1.426,"No","No Violation",2,"262.C, 273.B, NA",16,2,06/07/2016,0,"Y"
"OHD004294567","110000384673","AK STEEL CORP COSHOCTON WORKS","17400 STATE RTE 16","COSHOCTON","OH",40.20175,-81.88612,1.074,"No","No Violation",0,"NA",1,0,11/07/2006,0,"Y"
"OHD004294849","110000384664","MCWANE DUCTILE OHIO","2266 S SIXTH ST","COSHOCTON","OH",40.24541,-81.86245,5.024,"No","No Violation",0,"NA",2,1,10/31/2011,0,"Y"
"OHD004295358","110008118358","NATIONAL EXTRUSION AND MFG CO","200 ORCHARD AVE","BELLEFONTAINE","OH",40.370411,-83.762624,9.837,"No","No Violation",0,"NA",0,0,06/29/2006,0,"Y"
"OHD004304689","110007158128","PPG INDUSTRIES OHIO INC","559 PITTSBURGH RD","CIRCLEVILLE","OH",39.55713,-82.94526,4.699,"No","No Violation",1,"273.B, NA",8,5,07/22/2016,0,"Y"
"OHD004341509","110000617057","CYTEC INDUSTRIES INC","1405 GREENE ST","MARIETTA","OH",39.42619,-81.42459,4.901,"No","No Violation",3,"264.F, NA, PCR",14,1,09/08/2014,0,"Y"
"OHD004451985","110000617066","GREC CO METAL FINISHERS","3736 E 91ST ST","CLEVELAND","OH",41.45694,-81.62368,79.711,"No","No Violation",0,"NA",0,0,09/08/2004,0,"Y"
"OHD004462131","110000391237","HOOVER CO PLANT 1","101 E MAPLE ST","NORTH CANTON","OH",40.87586,-81.40166,8.152,"No","No Violation",0,"NA",0,0,03/11/1996,0,"Y"
"OHD004463998","110000893427","REES PLATING COMPANY INC","5020 SOUTHWAY ST SW","CANTON","OH",40.78201,-81.44466,12.884,"Yes","Significant Violation",12,"264.G, 264.H, FEA, NA, XXS",0,6,09/04/2015,0,"Y"
"OHD004495545","110064191191","IRCC / ELJER PARK ( FMR ELJER PUMBINGWARE)","401 E NINTH ST","MARYSVILLE","OH",40.2299,-83.36357,10.153,"No","No Violation",0,"NA",2,0,06/09/2009,0,"Y"
"OHD005039730","110000592001","DANA COMPANIES LLC","5278 US RTE 24 E","ANTWERP","OH",41.186889,-84.721278,5.743,"No","Noncompliance",12,"264.G, NA",0,0,03/25/2005,0,"Y"
"OHD005041843","110000384236","AXALTA COATING SYSTEMS LLC - TOLEDO PLANT","1930 TREMAINSVILLE RD","TOLEDO","OH",41.69616,-83.59095,32.182,"No","Noncompliance",10,"262.C, 262.D, 264.BB, 264.H, 265.B, 265.D, 265.I, 265.J, 270.A, 270.B, 273.B, NA",2,4,09/16/2015,0,"Y"
"OHD005046149","110000395741","FORT RECOVERY INDUSTRIES INC","2440 STATE RTE 49","FORT RECOVERY","OH",40.41811,-84.78406,1.987,"No","Noncompliance",5,"262.A, 262.C, 265.B, 265.D, 273.B, 279.C, NA, XXS",1,3,07/08/2016,0,"Y"
"OHD005048947","110000545321","SYSTECH ENVIRONMENTAL CORP","11397 CO RD 176","PAULDING","OH",41.1863,-84.6117,7.631,"No","No Violation",2,"262.C, 264.J, 265.BB, NA",10,3,04/28/2015,0,"Y"
"OHD005050273","110000383521","GENERAL MOTORS LLC","26427 STATE RTE 281 E","DEFIANCE","OH",41.28244,-84.292089,14.475,"No","No Violation",5,"262.A, 262.C, 265.B, 265.C, 265.D, 265.I, 268.A, NA",2,4,09/02/2014,0,"Y"
"OHD005051826","110000395475","LIMA REFINERY - BP PRODUCTS NORTH AMERICA INC","1150 S METCALF ST","LIMA","OH",40.720649,-84.122623,28.657,"No","No Violation",0,"NA",2,0,04/30/2009,0,"Y"
"OHD005057542","110000384361","BP HUSKY REFINING LLC - TOLEDO REFINERY","4001 CEDAR POINT RD","OREGON","OH",41.679167,-83.449722,19.567,"Yes","Significant Violation",12,"262.C, 262.E, 265.C, 279.C, NA, XXS",7,2,03/19/2015,0,"Y"
"OHD005108477","110042073332","ALTIVIA PETROCHEMICALS LLC","1019 HAVERHILL OHIO FURNACE RO","HAVERHILL","OH",38.59167,-82.81944,6.654,"No","No Violation",6,"262.C, 264.D, 264.J, 265.D, 265.J, NA, XXS",17,8,05/13/2016,0,"Y"
"OHD010448231","110000384913","4K INDUSTRIAL PARK LLC","1001 MAIN STREET","MARTINS FERRY","OH",40.102121,-80.712329,10.141,"No","Noncompliance",12,"262.A, 264.G, 264.H, NA, XXS",1,6,09/09/2015,0,"Y"
"OHD010835619","110000617182","BP AMERICA WARRENSVILLE FACILITY","4440 WARRENSVILLE CENTER ROA","WARRENSVILLE HEIGHTS","OH",41.44003,-81.5365,79.094,"No","No Violation",0,"NA",0,0,03/19/1993,0,"Y"
"OHD018297523","110000389758","ELJER PLUMBINGWARE LANDFILL","921 S ELLSWORTH AVE","SALEM","OH",40.892471,-80.856837,4.027,"No","Noncompliance",12,"264.A, 264.G, 264.H, 265.F, FEA, NA",3,2,07/15/2014,0,"Y"
"OHD020273819","110024528368","VICKERY ENVIRONMENTAL INC","3956 STATE ROUTE 412","VICKERY","OH",41.36842,-82.98321,5.019,"No","No Violation",5,"264.B, 264.E, 265.I, NA, PCR",12,4,01/14/2016,0,"Y"
"OHD020649547","110002044010","H AND H INDUSTRIAL SERVICES CO","CO RD 501","WOOSTER","OH",40.809528,-81.96688,,"No","No Violation",0,"NA",0,0,,0,"Y"
"OHD038951554","110000391727","MANSFIELD PLUMBING PRODUCTS LLC","150 E FIRST ST","PERRYSVILLE","OH",40.655923,-82.307329,2.4,"No","No Violation",0,"NA",0,0,11/09/2005,0,"Y"
"OHD042157644","110057376398","INEOS NITRILES USA LLC","1900 FORT AMANDA RD","LIMA","OH",40.714167,-84.132222,29.225,"No","No Violation",0,"NA",6,2,07/03/2013,0,"Y"
"OHD042319244","110000591583","AMG VANADIUM LLC","60790 SOUTHGATE RD","CAMBRIDGE","OH",39.9875,-81.562778,4.585,"No","No Violation",8,"262.C, 264.B, 264.C, 264.D, 265.C, 265.D, 265.I, 268.A, 273.B, FEA, NA, PCR",18,8,02/29/2016,0,"Y"
"OHD045243706","110000384352","ENVIROSAFE SERVICES OF OHIO INC","876 OTTER CREEK ROAD","OREGON","OH",41.66864,-83.464759,26.017,"No","No Violation",4,"262.D, 273.B, NA, PCR",11,5,06/15/2016,0,"Y"
"OHD046202602","110000385404","UNITED INITIATORS INC","555 GARDEN STREET","ELYRIA","OH",41.3624,-82.1251,24.274,"No","Noncompliance",12,"262.A, 270.B, NA",1,0,09/29/2009,0,"Y"
"OHD046203774","110000906226","ARCELORMITTAL CLEVELAND INC","3341 JENNINGS RD","CLEVELAND","OH",41.453761,-81.688066,44.603,"No","Noncompliance",12,"262.A, 264.G, NA",0,1,12/09/2011,0,"Y"
"OHD046630679","110000384799","BOLTARON INC","ONE GENERAL ST","NEWCOMERSTOWN","OH",40.27961,-81.59125,4.21,"No","No Violation",0,"NA",0,0,03/31/1999,0,"Y"
"OHD048415665","110000385592","ROSS INCINERATION SERVICES INC","36790 GILES RD","GRAFTON","OH",41.324167,-82.034722,14.217,"No","No Violation",6,"262.C, 264.B, 264.C, 264.E, 264.I, 265.I, 268.E, 273.B, NA, PCR",12,13,05/11/2016,0,"Y"
"OHD049370729","110009821336","KILLIAN LATEX INC","2064 KILLIAN RD","AKRON","OH",40.99642,-81.44924,7.663,"No","No Violation",0,"NA",0,0,,0,"Y"
"OHD050387802","110000385672","AEROSOL SYSTEMS INC","9150 VALLEY VIEW RD","MACEDONIA","OH",41.30065,-81.49233,19.3,"No","Noncompliance",12,"264.E, 264.G, 264.H, 265.BB, 265.F, NA",1,4,09/30/2015,0,"Y"
"OHD051521722","110000617299","LINDE HYDRAULICS CORP","5089 WESTERN RESERVE RD","CANFIELD","OH",40.98659,-80.74671,4.165,"No","No Violation",1,"262.A, 262.C, 265.B, 265.C, NA",1,1,08/04/2014,0,"Y"
"OHD052324290","110000388250","MORGAN ELECTRO CERAMICS INC","232 FORBES RD","BEDFORD","OH",41.37243,-81.51971,49.078,"No","No Violation",0,"NA",0,0,09/04/2007,0,"Y"
"OHD052859170","110000701571","KELSEY HAYES LANDFILL","2400 CHARLES ST","PORTSMOUTH","OH",38.732694,-82.970029,9.917,"No","No Violation",0,"NA",1,0,01/23/2009,0,"Y"
"OHD058842501","110000748656","AK STEEL CORPORATION","PROPERTY ADJACENT TO 530 N SEC","CAMBRIDGE","OH",40.03241,-81.59992,7.179,"No","Noncompliance",12,"265.F, NA",0,0,08/09/2005,0,"Y"
"OHD061013553","110001628695","AERO CLASSICS INC","1710 SAWMILL PARKWAY","HURON","OH",41.40036,-82.58504,5.427,"Yes","Significant Violation",12,"264.A, NA",0,0,10/11/2007,1,"Y"
"OHD064098262","110000385128","ZEHRCO-GIANCOLA COMPOSITES INC PLANT 2","1501 WEST 47TH ST","ASHTABULA","OH",41.86433,-80.80252,18.262,"No","Noncompliance",12,"262.C, 262.D, 265.B, 265.C, 265.D, 268.A, 273.B, 279.C, NA",1,1,10/09/2014,0,"Y"
"OHD064102874","110000748665","SOUTH SIDE PLATING INC","963 EDWARD ST","GALION","OH",40.739734,-82.771553,3.328,"No","No Violation",0,"NA",0,0,12/16/1996,0,"Y"
"OHD066060609","110000385137","CHEMTRON CORPORATION","35850 SCHNEIDER CT","AVON","OH",41.47201,-82.01625,7.967,"No","Noncompliance",9,"262.C, 264.B, 264.C, 264.D, 264.E, 264.F, 265.D, 273.C, 279.E, 279.F, NA, PCR, XXS",10,8,06/07/2016,0,"Y"
"OHD068111327","110009619323","EVERGREEN RECYCLING & DISPOSAL","2625 E BROADWAY ST","NORTHWOOD","OH",41.602509,-83.50457,22.363,"No","No Violation",0,"NA",1,0,06/09/2006,0,"Y"
"OHD071654958","110009668243","RETRIEV TECHNOLOGIES INC","265 QUARRY RD","LANCASTER","OH",39.71327,-82.54361,4.713,"No","No Violation",9,"262.A, 262.D, 264.B, 264.H, 265.I, 268.A, NA, XXS",10,9,04/29/2016,5,"Y"
"OHD074700311","110000617397","NEXEO SOLUTIONS LLC","2854 SPRINGBORO RD W","MORAINE","OH",39.705828,-84.217419,28.783,"No","No Violation",4,"262.D, 264.B, NA, PCR",6,2,09/04/2015,0,"Y"
"OHD077427227","110064191146","WARREN CORRECTIONAL INSTITUTION","5787 STATE RTE 63","LEBANON","OH",39.440215,-84.324775,20.895,"No","No Violation",0,"NA",0,0,07/12/2006,0,"Y"
"OHD077752566","110000390381","US CERAMIC TILE CO","10233 SANDYVILLE RD SE","EAST SPARTA","OH",40.65772,-81.35752,2.174,"No","Noncompliance",12,"264.G, NA",0,0,07/24/2006,0,"Y"
"OHD077755213","110000591734","THOMAS STEEL STRIP","DELAWARE AVE NW","WARREN","OH",41.23624,-80.84669,33.979,"No","Noncompliance",12,"262.C, 265.F, 265.J, 268.A, NA",4,3,07/02/2015,0,"Y"
"OHD079435897","110000395073","MOYNO INC","1895 W JEFFERSON ST","SPRINGFIELD","OH",39.92275,-83.84014,29.423,"No","Noncompliance",6,"262.C, 264.H, 279.C, NA",1,4,09/14/2015,0,"Y"
"OHD079438081","110001103840","DYER BROTHERS CO INC","632 BLESSING RD","PATRIOT","OH",38.77907,-82.29694,3.611,"No","Noncompliance",12,"FEA, NA",2,0,05/25/2011,0,"Y"
"OHD081315863","110002109370","AIRPORT TAXI SERVICE INC (FORMER UNICO ALLOYS)","1555 JOYCE AVE","FRANKLIN","OH",39.99932,-82.96679,48.376,"No","No Violation",0,"NA",0,0,05/09/2006,0,"Y"
"OHD083377010","110000393583","ENVIRONMENTAL ENTERPRISES INC","4650 SPRING GROVE AVE","CINCINNATI","OH",39.16448,-84.5181,58.901,"Yes","Significant Violation",12,"262.C, 264.B, 264.C, 264.I, 273.B, NA, PCR, XXS",13,10,05/13/2016,1,"Y"
"OHD084750579","110000815146","SAFETY KLEEN CORP 4 037 01","4579 PORT UNION RD","HAMILTON","OH",39.33187,-84.46901,37.12,"No","No Violation",0,"NA",0,0,03/09/2005,0,"Y"
"OHD085231579","110004626076","TREMCAR USA INC","436 12TH ST NE","STRASBURG","OH",40.61126,-81.529155,2.835,"No","No Violation",3,"264.G, NA, XXS",2,3,05/02/2012,2,"Y"
"OHD087433744","110000617440","CECOS INTERNATIONAL INC","5092 ABER RD","WILLIAMSBURG","OH",39.12746,-84.05311,1.852,"No","Noncompliance",12,"262.D, 264.A, 264.G, 264.S, 268.A, NA",2,1,12/05/2014,0,"Y"
"OHD087715686","110009669698","BEDFORD ANODIZING COMPANY","7010 KRICK ROAD","BEDFORD","OH",41.3723,-81.53186,50.155,"No","Noncompliance",12,"264.G, FEA, NA",2,2,03/06/2013,0,"Y"
"OHD089431001","110042029177","SOUTHERN WOOD PIEDMONT CO","279 INDUSTRIAL PARK DR","WAVERLY","OH",39.07635,-82.96548,3.788,"No","No Violation",0,"NA",1,0,08/17/2011,0,"Y"
"OHD093945293","110000394920","VEOLIA ES TECHNICAL SOLUTIONS LLC","4301 INFIRMARY RD","WEST CARROLLTON","OH",39.6836,-84.27566,16.612,"No","Noncompliance",8,"262.B, 262.C, 262.E, 264.CC, 270.C, NA",10,3,10/09/2015,0,"Y"
"OHD097537609","110000617486","PLM PROPERTIES LLC","2941 BAKER RD","SPRINGFIELD","OH",39.972244,-83.850614,8.597,"No","No Violation",0,"NA",0,0,03/06/2002,0,"Y"
"OHD103545935","110000617495","MAGIC SEAL MFG CO","4720 VANCE RD","DAYTON","OH",39.687953,-84.238212,17.602,"No","No Violation",0,"NA",0,0,02/25/1992,0,"Y"
"OHD106483522","110000766500","TOLEDO FOREST PRODUCTS","13010 ECKEL JUNCTION RD","PERRYSBURG","OH",41.53675,-83.64592,8.787,"No","Noncompliance",12,"264.G, 264.W, 265.G, NA",0,0,10/25/2006,1,"Y"
"OHD980279376","110000384094","TEXTILEATHER CORPORATION","3729 TWINING ST","TOLEDO","OH",41.69083,-83.52811,45.86,"No","No Violation",0,"NA",0,0,02/22/2007,0,"Y"
"OHD980509848","110002040951","COZART LANDFILL","RTE 2 TOWNSHIP RD 135","COOLVILLE","OH",39.215694,-81.856584,2.643,"No","No Violation",0,"NA",2,0,03/26/1992,0,"Y"
"OHD980568968","110000390023","LTV STEEL CO INC YOUNGSTOWN PLANT","1290 POLAND AVE","YOUNGSTOWN","OH",41.082855,-80.63284,51.16,"No","No Violation",0,"NA",0,0,07/23/1985,0,"Y"
"OHD980568992","110030738806","ENVIRITE OF OHIO, INC.","2050 CENTRAL AVENUE SE","CANTON","OH",40.77474,-81.36969,33.563,"No","No Violation",2,"270.D, NA",11,1,03/01/2013,0,"Y"
"OHD980569438","110000701642","GSX DISPOSAL LLC","7415 BESSEMER AVE","CLEVELAND","OH",41.46802,-81.63561,80.48,"No","No Violation",4,"264.G, 264.H, NA",4,0,06/24/2010,0,"Y"
"OHD980586226","110007707794","OHIO UNIVERSITY HEALTH CENTER AREA 1","HUDSON HEALTH CENTER","ATHENS","OH",39.299853,-82.111559,,"No","No Violation",0,"NA",0,0,09/15/2008,0,"Y"
"OHD980586804","110004730355","XXKEM CO","4015 STICKNEY AVE","TOLEDO","OH",41.693198,-83.527013,44.683,"No","Noncompliance",12,"264.G, 264.H, NA",1,4,06/10/2016,0,"Y"
"OHD980587364","110000381471","CLEAN HARBORS RECYCLING SERVICES OF OHIO LLC","581 MILLIKEN DR SE","HEBRON","OH",39.98359,-82.4748,5.195,"No","Noncompliance",12,"262.C, 262.D, 264.F, 265.I, NA",11,4,03/09/2016,0,"Y"
"OHD980613541","110027242320","HERITAGE THERMAL SERVICES INC","1250 SAINT GEORGE ST","EAST LIVERPOOL","OH",40.631622,-80.54632,6.388,"No","No Violation",7,"264.B, 264.C, 264.I, NA, PCR, XXS",11,6,09/16/2014,2,"Y"
"OHD980681571","110000387064","BRANDON PARTNERS AKA NORTH EAST CHEM","3301 MONROE AVE","CLEVELAND","OH",41.47834,-81.7078,54.855,"No","Noncompliance",12,"264.A, 264.G, 264.H, 265.H, FEA, NA",0,6,09/30/2015,1,"Y"
"OHD980700942","110000617547","REPUBLIC ENVIRONMENTAL SYSTEMS INC","636  IRWIN ST","DAYTON","OH",39.77455,-84.15154,20.648,"No","Noncompliance",12,"262.A, 264.A, 264.H, 264.I, 265.F, 266.H, 268.A, 270.B, NA, PCR",1,5,09/30/2015,0,"Y"
"OHD980792600","110000388964","UNIVERSAL MATERIALS INC","3995 MOGADORE INDUSTRIAL PKWY","MOGADORE","OH",41.05925,-81.39812,5.114,"No","Noncompliance",11,"265.G, NA",0,3,07/11/2014,0,"Y"
"OHD980793384","110000617565","RESERVE ENVIRONMENTAL SERVICES INC","4633 MIDDLE RD","ASHTABULA","OH",41.90696,-80.73312,7.652,"Yes","Significant Violation",12,"264.C, 264.H, 264.K, 265.F, 265.G, 265.H, 268.A, FEA, NA",0,5,09/30/2015,0,"Y"
"OHD980795264","110042042241","ECOLOGICAL SERVICES INC","6201 S PLEASANT DR","EAST PALESTINE","OH",40.82997,-80.52537,2.122,"No","Noncompliance",12,"264.E, 265.F, NA",2,0,04/10/2006,0,"Y"
"OHD980821862","110000393388","KLOR KLEEN INC","3118 SPRING GROVE AVE","CINCINNATI","OH",39.13814,-84.54145,60.409,"No","No Violation",3,"262.B, 262.C, 264.E, 265.I, 279.F, NA",5,2,02/12/2016,0,"Y"
"OHD980897656","110054269304","CHEMICAL SOLVENTS INC","1010 OLD DENISON AVE","CLEVELAND","OH",41.451021,-81.685296,42.478,"Yes","Significant Violation",12,"262.C, 264.B, 264.C, 264.H, 264.I, 264.J, 265.AA, 265.BB, 265.CC, NA",10,11,03/14/2016,0,"Y"
"OHD981529688","110038496712","SOLVAY SPECIALTY POLYMERS USA LLC","17005 ST RTE 7","MARIETTA","OH",39.370495,-81.515306,3.59,"No","No Violation",2,"262.A, 262.C, 265.C, 265.D, NA",19,2,04/01/2015,0,"Y"
"OHD981782816","110002040933","ODOT DISTRICT 5","WILLIAMS AND CAMBRIA ST","NEWARK","OH",40.04986,-82.42594,7.877,"No","Noncompliance",12,"262.D, 264.A, 264.E, 264.G, 268.A, NA",0,0,08/20/2009,0,"Y"
"OHD982646010","110000617672","FOREST CITY JOINT VENTURE","9401 MAYWOOD AVE","CLEVELAND","OH",41.45772,-81.74675,40.836,"No","No Violation",0,"NA",0,0,02/10/1999,0,"Y"
"OHD986967719","110000701704","ODNR COWAN LAKE STATE PARK","729 BEECHWOOD RD","WILMINGTON","OH",39.378358,-83.883747,2.524,"No","Noncompliance",12,"264.A, 264.J, NA",1,1,04/04/2012,0,"Y"
"OHD986976348","110004662295","AGMET METALS","7800 MEDUSA RD","OAKWOOD","OH",41.356628,-81.517243,32.074,"No","No Violation",3,"273.B, 279.C, FEA, NA",7,5,04/26/2016,0,"Y"
"OHD986977601","110004663034","BIG THREE WELDING","9391 WELCH RD","ORIENT","OH",39.80026,-83.0753,5.727,"No","Noncompliance",12,"264.G, 265.H, NA",0,5,09/04/2015,0,"Y"
"OHD987048733","110000592010","LAFARGE NORTH AMERICA","11435 COUNTY RD 176","PAULDING","OH",41.1809,-84.6048,9.423,"No","No Violation",2,"NA, PCR",6,2,05/19/2015,0,"Y"
"OHD990747859","110010358184","DUREZ CORPORATION","13717 US RTE 68 S","KENTON","OH",40.620914,-83.622568,3.983,"No","Noncompliance",12,"264.S, 268.A, NA",1,2,04/02/2012,0,"Y"
"OHD990834483","110011696664","THE SCOTTS COMPANY","14111 SCOTTSLAWN RD","MARYSVILLE","OH",40.209703,-83.313333,9.045,"No","No Violation",0,"NA",4,0,04/23/2009,0,"Y"
"OHR000002873","110004623015","HI TECMETAL GROUP - HYDROVAC","1177 MARQUETTE ST","CLEVELAND","OH",41.525542,-81.655793,86.909,"No","Noncompliance",12,"264.G, 264.H, FEA, NA",0,2,09/30/2015,0,"Y"
"OHR000005538","110000617798","SUSSEN SELF STORAGE INC","6000 CARNEGIE AVE","CLEVELAND","OH",41.50131,-81.64905,79.871,"No","Noncompliance",12,"265.E, 265.F, NA",1,3,03/24/2015,0,"Y"
"OHR000005546","110004711401","CLEVELAND MUNICIPAL CTR","5800 CARNEGIE AVE","CLEVELAND","OH",41.501589,-81.650118,79.894,"No","Noncompliance",12,"265.E, 265.F, NA",1,2,03/24/2015,0,"Y"
"OHR000005942","110000386145","HI TECMETAL GROUP - THERMAL TREATMENT CENTER","28910 LAKELAND BLVD","WICKLIFFE","OH",41.60842,-81.48817,34.418,"No","Noncompliance",12,"264.G, 264.H, FEA, NA",0,2,09/30/2015,0,"Y"
"OHR000012880","110000748709","DIAMOND HARD CHROME","6300 KINSMAN AVE","CLEVELAND","OH",41.48389,-81.64703,78.429,"No","Noncompliance",12,"264.E, 264.F, 264.H, 265.H, 273.B, NA",3,5,03/10/2016,0,"Y"
"OHR000028324","110028676074","SURFACE TECHNOLOGIES","3618 KING ROAD","TOLEDO","OH",41.68134,-83.72274,15.169,"No","No Violation",0,"NA",0,0,08/24/2006,0,"Y"
"OHR000034025","110004731880","LAMPS INC DBA ENVIRONMENTAL RECYCLING","527 E WOODLAND CIRCLE","BOWLING GREEN","OH",41.37999,-83.60381,17.03,"No","No Violation",3,"264.B, 264.I, NA",6,4,04/23/2015,2,"Y"
"OHR000041657","110024244708","RE-GEN INC","1040 PINE AVE SE","WARREN","OH",41.22781,-80.81362,29.364,"No","No Violation",1,"FEA, NA, XXS",0,0,,1,"Y"
"OHR000104752","110015835300","BUCKEYE PIPELINE CO LP","3757 TWP RD 38","MT CORY","OH",40.951409,-83.8424,,"No","No Violation",0,"NA",0,0,12/17/2001,0,"Y"
"OHR000109819","110042050302","USA LAMP & BALLAST RECYCLING INC","7806 ANTHONY WAYNE AVE","CINCINNATI","OH",39.20029,-84.47239,45.104,"No","No Violation",4,"264.C, 264.I, NA",8,3,09/29/2015,0,"Y"
"OHR000124164","110018896989","HELMIG PRINTING SERVICE INC","600 S SHAWNEE ST","LIMA","OH",40.73342,-84.08812,31.905,"No","No Violation",0,"NA",0,0,01/04/2005,0,"Y"
