rcra,Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,un,hazWasteDesc,units_final,phase,totalQuantityinShipment,mgmt,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,input,filename,latitude,longitude
002439893 FLE,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,29121,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439898 FLE,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,16137,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439940 FLE,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19094,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439939 FLE,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,29670,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439938 FLE,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,31283,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439937 FLE,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,31245,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666006 JJK,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20911,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666099 JJK,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,17235,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666110 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28860,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666109 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,29121,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666111 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28561,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666173 JJK,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,17727,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666176 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,30734,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666178 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28243,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666177 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27993,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
002439891 FLE,2010,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20002,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10163-10OCR,42.392868,-83.0325241
002439887 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28561,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
002439888 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,16364,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
002439890 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19094,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
002439930 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,18056,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
002439935 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19972,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
002439934 FLE,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27414,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666001 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19457,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666002 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20017,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666003 JJK,2010,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,30208,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666004 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,17455,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666108 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,18885,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666101 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,16819,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666107 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27414,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666103 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21289,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666172 JJK,2010,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20002,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
005598940 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,TORONTO,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H135,Discharge to sewer/POTW or NPDES,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598942 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,TORONTO,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H135,Discharge to sewer/POTW or NPDES,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598943 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,TORONTO,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H135,Discharge to sewer/POTW or NPDES,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791599 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,TORONTO,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,12401,H077,Other chemical precipitation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598944 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H135,Discharge to sewer/POTW or NPDES,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598946 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H135,Discharge to sewer/POTW or NPDES,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598949 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598950 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598951 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,TORONTO,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13658,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002631101 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,12745,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
000203825 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,14112,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002635439 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,10622,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002635436 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002635437 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004829938 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004829937 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002635240 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
005598970 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791598 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,14801,H077,Other chemical precipitation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004829936 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13204,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004829935 JJK,2010,E8A4358,KUNTZ ELECTROPLAYING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,13658,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791597 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,999,H010,Metals recovery,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791597 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,2400,H077,Other chemical precipitation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791659 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",l,liquids,999,H111,Stabilization or chemical fixation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791659 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",l,liquids,602,H111,Stabilization or chemical fixation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791659 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,3002,H141,Off site treatment,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791659 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,1999,H141,Off site treatment,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
004791660 JJK,2010,E8A7553,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,401,H077,Other chemical precipitation,OHD980568992,"ENVIRITE OF OHIO, INC.",2050 CENTRAL AVENUE S.E.,CANTON,OH,44707,Eric,CA.2010.HW.dynecol inc.10245-10OCR,40.776016,-81.369079
002439838 FLE,2010,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRES,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20456,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10252-10OCR,42.392868,-83.0325241
002439840 FLE,2010,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRES,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20229,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10252-10OCR,42.392868,-83.0325241
002439842 FLE,2010,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRES,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21365,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10252-10OCR,42.392868,-83.0325241
002439843 FLE,2010,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRES,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22050,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10252-10OCR,42.392868,-83.0325241
002439844 FLE,2010,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRES,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,26237,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10252-10OCR,42.392868,-83.0325241
